Ortholog group	Gene name	Organism name	Ortholog gene name	Ortholog organism name	Relationship
460_454_3479	BdiBd21-3.1G0843900	BdistachyonBd21-3_v1.1	Sobic.001G372900	Sbicolor_v3.1.1	one-to-one
460_454_14185	BdiBd21-3.1G0844100	BdistachyonBd21-3_v1.1	Sobic.009G207500	Sbicolor_v3.1.1	many-to-one
460_454_911	BdiBd21-3.1G0844200	BdistachyonBd21-3_v1.1	Sobic.001G373000	Sbicolor_v3.1.1	one-to-one
460_454_10580	BdiBd21-3.1G0844300	BdistachyonBd21-3_v1.1	Sobic.001G373100	Sbicolor_v3.1.1	one-to-one
460_454_8812	BdiBd21-3.1G0844600	BdistachyonBd21-3_v1.1	Sobic.006G234500	Sbicolor_v3.1.1	one-to-one
460_454_5121	BdiBd21-3.1G0844800	BdistachyonBd21-3_v1.1	Sobic.006G247500	Sbicolor_v3.1.1	one-to-many
460_454_5121	BdiBd21-3.1G0844800	BdistachyonBd21-3_v1.1	Sobic.001G373300	Sbicolor_v3.1.1	one-to-many
460_454_12591	BdiBd21-3.1G0845200	BdistachyonBd21-3_v1.1	Sobic.001G373600	Sbicolor_v3.1.1	one-to-one
460_454_12671	BdiBd21-3.1G0844900	BdistachyonBd21-3_v1.1	Sobic.001G373400	Sbicolor_v3.1.1	many-to-one
460_454_3186	BdiBd21-3.1G0845000	BdistachyonBd21-3_v1.1	Sobic.001G373500	Sbicolor_v3.1.1	one-to-one
460_454_4962	BdiBd21-3.1G0845500	BdistachyonBd21-3_v1.1	Sobic.001G373700	Sbicolor_v3.1.1	one-to-one
460_454_970	BdiBd21-3.1G0845700	BdistachyonBd21-3_v1.1	Sobic.001G373800	Sbicolor_v3.1.1	one-to-one
460_454_3199	BdiBd21-3.1G0845900	BdistachyonBd21-3_v1.1	Sobic.001G373900	Sbicolor_v3.1.1	one-to-one
460_454_5558	BdiBd21-3.1G0846000	BdistachyonBd21-3_v1.1	Sobic.001G374000	Sbicolor_v3.1.1	one-to-one
460_454_1441	BdiBd21-3.1G0846100	BdistachyonBd21-3_v1.1	Sobic.001G374100	Sbicolor_v3.1.1	one-to-one
460_454_14414	BdiBd21-3.1G0846200	BdistachyonBd21-3_v1.1	Sobic.004G042400	Sbicolor_v3.1.1	many-to-one
460_454_14277	BdiBd21-3.1G0846500	BdistachyonBd21-3_v1.1	Sobic.001G374400	Sbicolor_v3.1.1	one-to-one
460_454_10493	BdiBd21-3.1G0846700	BdistachyonBd21-3_v1.1	Sobic.001G374600	Sbicolor_v3.1.1	one-to-one
460_454_16967	BdiBd21-3.1G0846800	BdistachyonBd21-3_v1.1	Sobic.001G374700	Sbicolor_v3.1.1	one-to-one
460_454_7729	BdiBd21-3.1G0846900	BdistachyonBd21-3_v1.1	Sobic.001G374800	Sbicolor_v3.1.1	one-to-one
460_454_8517	BdiBd21-3.1G0847100	BdistachyonBd21-3_v1.1	Sobic.001G375000	Sbicolor_v3.1.1	one-to-one
460_454_748	BdiBd21-3.1G0847200	BdistachyonBd21-3_v1.1	Sobic.001G375100	Sbicolor_v3.1.1	one-to-one
460_454_10820	BdiBd21-3.1G0847800	BdistachyonBd21-3_v1.1	Sobic.001G375300	Sbicolor_v3.1.1	one-to-one
460_454_4927	BdiBd21-3.1G0847900	BdistachyonBd21-3_v1.1	Sobic.001G375600	Sbicolor_v3.1.1	one-to-one
460_454_10242	BdiBd21-3.1G0848000	BdistachyonBd21-3_v1.1	Sobic.001G375700	Sbicolor_v3.1.1	one-to-one
460_454_10051	BdiBd21-3.1G0848300	BdistachyonBd21-3_v1.1	Sobic.001G376400	Sbicolor_v3.1.1	one-to-one
460_454_2890	BdiBd21-3.1G0848400	BdistachyonBd21-3_v1.1	Sobic.009G022500	Sbicolor_v3.1.1	one-to-one
460_454_5876	BdiBd21-3.1G0848700	BdistachyonBd21-3_v1.1	Sobic.001G376700	Sbicolor_v3.1.1	one-to-one
460_454_1879	BdiBd21-3.1G0848800	BdistachyonBd21-3_v1.1	Sobic.001G376900	Sbicolor_v3.1.1	one-to-one
460_454_16016	BdiBd21-3.1G0849200	BdistachyonBd21-3_v1.1	Sobic.001G377000	Sbicolor_v3.1.1	one-to-one
460_454_12337	BdiBd21-3.1G0849500	BdistachyonBd21-3_v1.1	Sobic.001G377600	Sbicolor_v3.1.1	one-to-one
460_454_552	BdiBd21-3.1G0849800	BdistachyonBd21-3_v1.1	Sobic.001G377700	Sbicolor_v3.1.1	one-to-one
460_454_13160	BdiBd21-3.1G0849900	BdistachyonBd21-3_v1.1	Sobic.001G377800	Sbicolor_v3.1.1	one-to-one
460_454_2309	BdiBd21-3.1G0850000	BdistachyonBd21-3_v1.1	Sobic.001G378100	Sbicolor_v3.1.1	one-to-one
460_454_6162	BdiBd21-3.1G0850200	BdistachyonBd21-3_v1.1	Sobic.001G378200	Sbicolor_v3.1.1	one-to-one
460_454_957	BdiBd21-3.1G0850300	BdistachyonBd21-3_v1.1	Sobic.001G378300	Sbicolor_v3.1.1	one-to-one
460_454_12552	BdiBd21-3.1G0851200	BdistachyonBd21-3_v1.1	Sobic.010G069400	Sbicolor_v3.1.1	many-to-many
460_454_12552	BdiBd21-3.1G0851200	BdistachyonBd21-3_v1.1	Sobic.003G196800	Sbicolor_v3.1.1	many-to-many
460_454_3726	BdiBd21-3.1G0851300	BdistachyonBd21-3_v1.1	Sobic.001G378800	Sbicolor_v3.1.1	one-to-one
460_454_5875	BdiBd21-3.1G0851700	BdistachyonBd21-3_v1.1	Sobic.001G379200	Sbicolor_v3.1.1	one-to-one
460_454_10757	BdiBd21-3.1G0851800	BdistachyonBd21-3_v1.1	Sobic.001G379300	Sbicolor_v3.1.1	one-to-one
460_454_6338	BdiBd21-3.1G0852200	BdistachyonBd21-3_v1.1	Sobic.001G379700	Sbicolor_v3.1.1	one-to-one
460_454_1279	BdiBd21-3.1G0852300	BdistachyonBd21-3_v1.1	Sobic.001G379900	Sbicolor_v3.1.1	one-to-one
460_454_15329	BdiBd21-3.1G0852600	BdistachyonBd21-3_v1.1	Sobic.001G380100	Sbicolor_v3.1.1	one-to-one
460_454_3383	BdiBd21-3.1G0852700	BdistachyonBd21-3_v1.1	Sobic.001G380200	Sbicolor_v3.1.1	one-to-one
460_454_13333	BdiBd21-3.1G0852800	BdistachyonBd21-3_v1.1	Sobic.001G380400	Sbicolor_v3.1.1	one-to-one
460_454_12497	BdiBd21-3.1G0853000	BdistachyonBd21-3_v1.1	Sobic.001G380500	Sbicolor_v3.1.1	one-to-one
460_454_490	BdiBd21-3.1G0853100	BdistachyonBd21-3_v1.1	Sobic.001G380600	Sbicolor_v3.1.1	one-to-one
460_454_9435	BdiBd21-3.1G0853300	BdistachyonBd21-3_v1.1	Sobic.001G380800	Sbicolor_v3.1.1	one-to-one
460_454_744	BdiBd21-3.1G0853500	BdistachyonBd21-3_v1.1	Sobic.001G381100	Sbicolor_v3.1.1	one-to-one
460_454_2329	BdiBd21-3.1G0853600	BdistachyonBd21-3_v1.1	Sobic.001G381200	Sbicolor_v3.1.1	one-to-one
460_454_3981	BdiBd21-3.1G0853900	BdistachyonBd21-3_v1.1	Sobic.001G381500	Sbicolor_v3.1.1	one-to-one
460_454_212	BdiBd21-3.1G0854000	BdistachyonBd21-3_v1.1	Sobic.001G381600	Sbicolor_v3.1.1	one-to-one
460_454_6444	BdiBd21-3.1G0854200	BdistachyonBd21-3_v1.1	Sobic.001G381800	Sbicolor_v3.1.1	one-to-one
460_454_11563	BdiBd21-3.1G0854400	BdistachyonBd21-3_v1.1	Sobic.001G381900	Sbicolor_v3.1.1	one-to-one
460_454_4719	BdiBd21-3.1G0854500	BdistachyonBd21-3_v1.1	Sobic.001G382000	Sbicolor_v3.1.1	one-to-one
460_454_10495	BdiBd21-3.1G0854700	BdistachyonBd21-3_v1.1	Sobic.001G382200	Sbicolor_v3.1.1	one-to-one
460_454_952	BdiBd21-3.1G0854800	BdistachyonBd21-3_v1.1	Sobic.001G382400	Sbicolor_v3.1.1	one-to-one
460_454_421	BdiBd21-3.1G0854900	BdistachyonBd21-3_v1.1	Sobic.001G382500	Sbicolor_v3.1.1	one-to-one
460_454_9862	BdiBd21-3.1G0855000	BdistachyonBd21-3_v1.1	Sobic.001G382600	Sbicolor_v3.1.1	one-to-one
460_454_3319	BdiBd21-3.1G0855100	BdistachyonBd21-3_v1.1	Sobic.001G382700	Sbicolor_v3.1.1	one-to-one
460_454_2593	BdiBd21-3.1G0855200	BdistachyonBd21-3_v1.1	Sobic.008G002500	Sbicolor_v3.1.1	many-to-one
460_454_10375	BdiBd21-3.1G0855500	BdistachyonBd21-3_v1.1	Sobic.001G382800	Sbicolor_v3.1.1	one-to-one
460_454_12642	BdiBd21-3.1G0855600	BdistachyonBd21-3_v1.1	Sobic.001G382900	Sbicolor_v3.1.1	one-to-one
460_454_10512	BdiBd21-3.1G0855800	BdistachyonBd21-3_v1.1	Sobic.001G383100	Sbicolor_v3.1.1	one-to-one
460_454_10211	BdiBd21-3.1G0855900	BdistachyonBd21-3_v1.1	Sobic.001G383200	Sbicolor_v3.1.1	one-to-one
460_454_1762	BdiBd21-3.1G0856000	BdistachyonBd21-3_v1.1	Sobic.001G383300	Sbicolor_v3.1.1	one-to-one
460_454_4315	BdiBd21-3.1G0856200	BdistachyonBd21-3_v1.1	Sobic.001G383400	Sbicolor_v3.1.1	one-to-one
460_454_17247	BdiBd21-3.1G0856300	BdistachyonBd21-3_v1.1	Sobic.002G282400	Sbicolor_v3.1.1	many-to-many
460_454_17247	BdiBd21-3.1G0856300	BdistachyonBd21-3_v1.1	Sobic.001G383500	Sbicolor_v3.1.1	many-to-many
460_454_14139	BdiBd21-3.1G0856500	BdistachyonBd21-3_v1.1	Sobic.001G383800	Sbicolor_v3.1.1	one-to-many
460_454_14139	BdiBd21-3.1G0856500	BdistachyonBd21-3_v1.1	Sobic.001G383700	Sbicolor_v3.1.1	one-to-many
460_454_14131	BdiBd21-3.1G0856600	BdistachyonBd21-3_v1.1	Sobic.001G383900	Sbicolor_v3.1.1	one-to-one
460_454_1140	BdiBd21-3.1G0856900	BdistachyonBd21-3_v1.1	Sobic.001G384000	Sbicolor_v3.1.1	one-to-one
460_454_3206	BdiBd21-3.1G0857000	BdistachyonBd21-3_v1.1	Sobic.001G384100	Sbicolor_v3.1.1	one-to-one
460_454_3177	BdiBd21-3.1G0857100	BdistachyonBd21-3_v1.1	Sobic.001G384200	Sbicolor_v3.1.1	one-to-one
460_454_4085	BdiBd21-3.1G0857300	BdistachyonBd21-3_v1.1	Sobic.001G384400	Sbicolor_v3.1.1	one-to-one
460_454_658	BdiBd21-3.1G0857400	BdistachyonBd21-3_v1.1	Sobic.001G384500	Sbicolor_v3.1.1	one-to-one
460_454_2339	BdiBd21-3.1G0857500	BdistachyonBd21-3_v1.1	Sobic.001G384600	Sbicolor_v3.1.1	one-to-one
460_454_4474	BdiBd21-3.1G0857600	BdistachyonBd21-3_v1.1	Sobic.001G384700	Sbicolor_v3.1.1	one-to-one
460_454_18031	BdiBd21-3.1G0857700	BdistachyonBd21-3_v1.1	Sobic.003G206250	Sbicolor_v3.1.1	many-to-one
460_454_17018	BdiBd21-3.1G0857800	BdistachyonBd21-3_v1.1	Sobic.003G110301	Sbicolor_v3.1.1	one-to-many
460_454_17018	BdiBd21-3.1G0857800	BdistachyonBd21-3_v1.1	Sobic.007G182801	Sbicolor_v3.1.1	one-to-many
460_454_17018	BdiBd21-3.1G0857800	BdistachyonBd21-3_v1.1	Sobic.001G385200	Sbicolor_v3.1.1	one-to-many
460_454_5089	BdiBd21-3.1G0857900	BdistachyonBd21-3_v1.1	Sobic.001G385000	Sbicolor_v3.1.1	one-to-one
460_454_11437	BdiBd21-3.1G0858200	BdistachyonBd21-3_v1.1	Sobic.001G385800	Sbicolor_v3.1.1	one-to-one
460_454_7077	BdiBd21-3.1G0858400	BdistachyonBd21-3_v1.1	Sobic.001G385900	Sbicolor_v3.1.1	one-to-one
460_454_9998	BdiBd21-3.1G0858600	BdistachyonBd21-3_v1.1	Sobic.001G386000	Sbicolor_v3.1.1	one-to-one
460_454_11459	BdiBd21-3.1G0858800	BdistachyonBd21-3_v1.1	Sobic.001G386200	Sbicolor_v3.1.1	one-to-one
460_454_717	BdiBd21-3.1G0859100	BdistachyonBd21-3_v1.1	Sobic.001G386400	Sbicolor_v3.1.1	one-to-one
460_454_11705	BdiBd21-3.1G0859400	BdistachyonBd21-3_v1.1	Sobic.001G386600	Sbicolor_v3.1.1	one-to-one
460_454_9094	BdiBd21-3.1G0859600	BdistachyonBd21-3_v1.1	Sobic.001G386700	Sbicolor_v3.1.1	one-to-one
460_454_4223	BdiBd21-3.1G0859900	BdistachyonBd21-3_v1.1	Sobic.001G386900	Sbicolor_v3.1.1	one-to-one
460_454_13301	BdiBd21-3.1G0860000	BdistachyonBd21-3_v1.1	Sobic.001G387000	Sbicolor_v3.1.1	one-to-one
460_454_13094	BdiBd21-3.1G0860100	BdistachyonBd21-3_v1.1	Sobic.001G387200	Sbicolor_v3.1.1	one-to-one
460_454_5392	BdiBd21-3.1G0860200	BdistachyonBd21-3_v1.1	Sobic.001G387300	Sbicolor_v3.1.1	one-to-one
460_454_13308	BdiBd21-3.1G0860300	BdistachyonBd21-3_v1.1	Sobic.001G210200	Sbicolor_v3.1.1	many-to-many
460_454_13308	BdiBd21-3.1G0860300	BdistachyonBd21-3_v1.1	Sobic.001G210101	Sbicolor_v3.1.1	many-to-many
460_454_13308	BdiBd21-3.1G0860300	BdistachyonBd21-3_v1.1	Sobic.006G242800	Sbicolor_v3.1.1	many-to-many
460_454_13308	BdiBd21-3.1G0860300	BdistachyonBd21-3_v1.1	Sobic.001G210250	Sbicolor_v3.1.1	many-to-many
460_454_13308	BdiBd21-3.1G0860300	BdistachyonBd21-3_v1.1	Sobic.006G242701	Sbicolor_v3.1.1	many-to-many
460_454_13308	BdiBd21-3.1G0860300	BdistachyonBd21-3_v1.1	Sobic.006G242600	Sbicolor_v3.1.1	many-to-many
460_454_2633	BdiBd21-3.1G0860700	BdistachyonBd21-3_v1.1	Sobic.001G387600	Sbicolor_v3.1.1	one-to-one
460_454_8519	BdiBd21-3.1G0860900	BdistachyonBd21-3_v1.1	Sobic.001G387800	Sbicolor_v3.1.1	one-to-one
460_454_8987	BdiBd21-3.1G0861300	BdistachyonBd21-3_v1.1	Sobic.001G388200	Sbicolor_v3.1.1	many-to-one
460_454_8987	BdiBd21-3.1G0861400	BdistachyonBd21-3_v1.1	Sobic.001G388200	Sbicolor_v3.1.1	many-to-one
460_454_14860	BdiBd21-3.1G0861700	BdistachyonBd21-3_v1.1	Sobic.001G388300	Sbicolor_v3.1.1	one-to-one
460_454_15293	BdiBd21-3.1G0861900	BdistachyonBd21-3_v1.1	Sobic.001G388600	Sbicolor_v3.1.1	one-to-one
460_454_2604	BdiBd21-3.1G0862200	BdistachyonBd21-3_v1.1	Sobic.001G388700	Sbicolor_v3.1.1	one-to-one
460_454_13995	BdiBd21-3.1G0862300	BdistachyonBd21-3_v1.1	Sobic.001G388800	Sbicolor_v3.1.1	one-to-one
460_454_14466	BdiBd21-3.1G0862500	BdistachyonBd21-3_v1.1	Sobic.001G389000	Sbicolor_v3.1.1	one-to-one
460_454_10817	BdiBd21-3.1G0862800	BdistachyonBd21-3_v1.1	Sobic.001G012400	Sbicolor_v3.1.1	one-to-one
460_454_6146	BdiBd21-3.1G0862900	BdistachyonBd21-3_v1.1	Sobic.001G389200	Sbicolor_v3.1.1	one-to-one
460_454_14806	BdiBd21-3.1G0863100	BdistachyonBd21-3_v1.1	Sobic.001G389400	Sbicolor_v3.1.1	one-to-one
460_454_10814	BdiBd21-3.1G0863200	BdistachyonBd21-3_v1.1	Sobic.001G389500	Sbicolor_v3.1.1	one-to-one
460_454_2159	BdiBd21-3.1G0863500	BdistachyonBd21-3_v1.1	Sobic.001G389800	Sbicolor_v3.1.1	one-to-one
460_454_12500	BdiBd21-3.1G0863600	BdistachyonBd21-3_v1.1	Sobic.001G389900	Sbicolor_v3.1.1	one-to-one
460_454_5220	BdiBd21-3.1G0863700	BdistachyonBd21-3_v1.1	Sobic.001G390200	Sbicolor_v3.1.1	one-to-one
460_454_14323	BdiBd21-3.1G0864000	BdistachyonBd21-3_v1.1	Sobic.003G125650	Sbicolor_v3.1.1	many-to-many
460_454_14323	BdiBd21-3.1G0864000	BdistachyonBd21-3_v1.1	Sobic.009G180000	Sbicolor_v3.1.1	many-to-many
460_454_14323	BdiBd21-3.1G0864000	BdistachyonBd21-3_v1.1	Sobic.001G390300	Sbicolor_v3.1.1	many-to-many
460_454_11777	BdiBd21-3.1G0864100	BdistachyonBd21-3_v1.1	Sobic.001G390400	Sbicolor_v3.1.1	one-to-one
460_454_9136	BdiBd21-3.1G0864200	BdistachyonBd21-3_v1.1	Sobic.001G390500	Sbicolor_v3.1.1	one-to-one
460_454_8124	BdiBd21-3.1G0864400	BdistachyonBd21-3_v1.1	Sobic.001G390800	Sbicolor_v3.1.1	one-to-one
460_454_3184	BdiBd21-3.1G0864500	BdistachyonBd21-3_v1.1	Sobic.001G390900	Sbicolor_v3.1.1	one-to-one
460_454_13577	BdiBd21-3.1G0864700	BdistachyonBd21-3_v1.1	Sobic.002G412001	Sbicolor_v3.1.1	one-to-one
460_454_8753	BdiBd21-3.1G0864900	BdistachyonBd21-3_v1.1	Sobic.001G391200	Sbicolor_v3.1.1	one-to-one
460_454_6910	BdiBd21-3.1G0865400	BdistachyonBd21-3_v1.1	Sobic.001G391400	Sbicolor_v3.1.1	one-to-one
460_454_11493	BdiBd21-3.1G0865500	BdistachyonBd21-3_v1.1	Sobic.001G391500	Sbicolor_v3.1.1	one-to-one
460_454_2414	BdiBd21-3.1G0865600	BdistachyonBd21-3_v1.1	Sobic.001G391600	Sbicolor_v3.1.1	one-to-one
460_454_13510	BdiBd21-3.1G0865800	BdistachyonBd21-3_v1.1	Sobic.001G391900	Sbicolor_v3.1.1	one-to-one
460_454_2810	BdiBd21-3.1G0865900	BdistachyonBd21-3_v1.1	Sobic.001G392100	Sbicolor_v3.1.1	one-to-one
460_454_3120	BdiBd21-3.1G0866000	BdistachyonBd21-3_v1.1	Sobic.001G392200	Sbicolor_v3.1.1	one-to-one
460_454_1268	BdiBd21-3.1G0866100	BdistachyonBd21-3_v1.1	Sobic.001G392300	Sbicolor_v3.1.1	one-to-one
460_454_5171	BdiBd21-3.1G0866400	BdistachyonBd21-3_v1.1	Sobic.006G157000	Sbicolor_v3.1.1	one-to-one
460_454_5622	BdiBd21-3.1G0866500	BdistachyonBd21-3_v1.1	Sobic.001G392600	Sbicolor_v3.1.1	one-to-one
460_454_12193	BdiBd21-3.1G0866800	BdistachyonBd21-3_v1.1	Sobic.001G392700	Sbicolor_v3.1.1	one-to-one
460_454_13551	BdiBd21-3.1G0866900	BdistachyonBd21-3_v1.1	Sobic.001G392800	Sbicolor_v3.1.1	one-to-one
460_454_504	BdiBd21-3.1G0867200	BdistachyonBd21-3_v1.1	Sobic.001G393300	Sbicolor_v3.1.1	one-to-one
460_454_7851	BdiBd21-3.1G0867700	BdistachyonBd21-3_v1.1	Sobic.001G393600	Sbicolor_v3.1.1	one-to-one
460_454_1192	BdiBd21-3.1G0867800	BdistachyonBd21-3_v1.1	Sobic.001G393700	Sbicolor_v3.1.1	one-to-one
460_454_10894	BdiBd21-3.1G0867900	BdistachyonBd21-3_v1.1	Sobic.001G393800	Sbicolor_v3.1.1	one-to-one
460_454_8825	BdiBd21-3.1G0868100	BdistachyonBd21-3_v1.1	Sobic.001G394000	Sbicolor_v3.1.1	one-to-one
460_454_277	BdiBd21-3.1G0868400	BdistachyonBd21-3_v1.1	Sobic.001G394400	Sbicolor_v3.1.1	one-to-one
460_454_7631	BdiBd21-3.1G0868600	BdistachyonBd21-3_v1.1	Sobic.001G394600	Sbicolor_v3.1.1	one-to-one
460_454_840	BdiBd21-3.1G0868700	BdistachyonBd21-3_v1.1	Sobic.001G394800	Sbicolor_v3.1.1	one-to-one
460_454_1487	BdiBd21-3.1G0869100	BdistachyonBd21-3_v1.1	Sobic.001G395100	Sbicolor_v3.1.1	one-to-one
460_454_770	BdiBd21-3.1G0869200	BdistachyonBd21-3_v1.1	Sobic.001G395200	Sbicolor_v3.1.1	one-to-one
460_454_10199	BdiBd21-3.1G0869300	BdistachyonBd21-3_v1.1	Sobic.001G395300	Sbicolor_v3.1.1	one-to-one
460_454_10374	BdiBd21-3.1G0869400	BdistachyonBd21-3_v1.1	Sobic.001G395400	Sbicolor_v3.1.1	one-to-one
460_454_7154	BdiBd21-3.1G0870200	BdistachyonBd21-3_v1.1	Sobic.001G395700	Sbicolor_v3.1.1	one-to-one
460_454_9864	BdiBd21-3.1G0870400	BdistachyonBd21-3_v1.1	Sobic.001G395800	Sbicolor_v3.1.1	one-to-one
460_454_821	BdiBd21-3.1G0870700	BdistachyonBd21-3_v1.1	Sobic.001G396000	Sbicolor_v3.1.1	one-to-one
460_454_12166	BdiBd21-3.1G0870800	BdistachyonBd21-3_v1.1	Sobic.001G396100	Sbicolor_v3.1.1	one-to-one
460_454_12700	BdiBd21-3.1G0870900	BdistachyonBd21-3_v1.1	Sobic.001G396200	Sbicolor_v3.1.1	one-to-one
460_454_7194	BdiBd21-3.1G0871200	BdistachyonBd21-3_v1.1	Sobic.003G059600	Sbicolor_v3.1.1	one-to-one
460_454_5485	BdiBd21-3.1G0871400	BdistachyonBd21-3_v1.1	Sobic.004G323800	Sbicolor_v3.1.1	one-to-many
460_454_5485	BdiBd21-3.1G0871400	BdistachyonBd21-3_v1.1	Sobic.001G396800	Sbicolor_v3.1.1	one-to-many
460_454_15118	BdiBd21-3.1G0871500	BdistachyonBd21-3_v1.1	Sobic.001G396900	Sbicolor_v3.1.1	one-to-one
460_454_5507	BdiBd21-3.1G0871600	BdistachyonBd21-3_v1.1	Sobic.001G397000	Sbicolor_v3.1.1	one-to-one
460_454_2711	BdiBd21-3.1G0872000	BdistachyonBd21-3_v1.1	Sobic.001G397400	Sbicolor_v3.1.1	one-to-one
460_454_2615	BdiBd21-3.1G0872100	BdistachyonBd21-3_v1.1	Sobic.001G397500	Sbicolor_v3.1.1	one-to-one
460_454_17361	BdiBd21-3.1G0872200	BdistachyonBd21-3_v1.1	Sobic.001G397600	Sbicolor_v3.1.1	one-to-one
460_454_10592	BdiBd21-3.1G0872500	BdistachyonBd21-3_v1.1	Sobic.001G328350	Sbicolor_v3.1.1	many-to-many
460_454_10592	BdiBd21-3.1G0872500	BdistachyonBd21-3_v1.1	Sobic.009G007500	Sbicolor_v3.1.1	many-to-many
460_454_10592	BdiBd21-3.1G0872500	BdistachyonBd21-3_v1.1	Sobic.001G318432	Sbicolor_v3.1.1	many-to-many
460_454_3435	BdiBd21-3.1G0872700	BdistachyonBd21-3_v1.1	Sobic.001G397700	Sbicolor_v3.1.1	one-to-one
460_454_12593	BdiBd21-3.1G0873000	BdistachyonBd21-3_v1.1	Sobic.001G397900	Sbicolor_v3.1.1	one-to-one
460_454_16321	BdiBd21-3.1G0873400	BdistachyonBd21-3_v1.1	Sobic.001G398600	Sbicolor_v3.1.1	one-to-one
460_454_12894	BdiBd21-3.1G0873700	BdistachyonBd21-3_v1.1	Sobic.001G399100	Sbicolor_v3.1.1	one-to-one
460_454_637	BdiBd21-3.1G0873900	BdistachyonBd21-3_v1.1	Sobic.001G399200	Sbicolor_v3.1.1	one-to-one
460_454_5926	BdiBd21-3.1G0874000	BdistachyonBd21-3_v1.1	Sobic.001G399300	Sbicolor_v3.1.1	one-to-one
460_454_5455	BdiBd21-3.1G0874100	BdistachyonBd21-3_v1.1	Sobic.001G399400	Sbicolor_v3.1.1	one-to-one
460_454_13833	BdiBd21-3.1G0874200	BdistachyonBd21-3_v1.1	Sobic.001G399600	Sbicolor_v3.1.1	one-to-one
460_454_10673	BdiBd21-3.1G0874300	BdistachyonBd21-3_v1.1	Sobic.001G399700	Sbicolor_v3.1.1	one-to-one
460_454_3697	BdiBd21-3.1G0874400	BdistachyonBd21-3_v1.1	Sobic.001G399800	Sbicolor_v3.1.1	one-to-one
460_454_1991	BdiBd21-3.1G0874500	BdistachyonBd21-3_v1.1	Sobic.001G399900	Sbicolor_v3.1.1	one-to-one
460_454_5990	BdiBd21-3.1G0875100	BdistachyonBd21-3_v1.1	Sobic.004G218000	Sbicolor_v3.1.1	one-to-one
460_454_4498	BdiBd21-3.1G0875400	BdistachyonBd21-3_v1.1	Sobic.009G256900	Sbicolor_v3.1.1	one-to-one
460_454_18351	BdiBd21-3.1G0875500	BdistachyonBd21-3_v1.1	Sobic.009G257000	Sbicolor_v3.1.1	one-to-one
460_454_6616	BdiBd21-3.1G0875900	BdistachyonBd21-3_v1.1	Sobic.001G401500	Sbicolor_v3.1.1	one-to-one
460_454_4442	BdiBd21-3.1G0876000	BdistachyonBd21-3_v1.1	Sobic.001G401600	Sbicolor_v3.1.1	one-to-one
460_454_5265	BdiBd21-3.1G0876200	BdistachyonBd21-3_v1.1	Sobic.001G401800	Sbicolor_v3.1.1	one-to-one
460_454_11854	BdiBd21-3.1G0876500	BdistachyonBd21-3_v1.1	Sobic.001G402300	Sbicolor_v3.1.1	one-to-one
460_454_1180	BdiBd21-3.1G0876600	BdistachyonBd21-3_v1.1	Sobic.001G402400	Sbicolor_v3.1.1	one-to-one
460_454_15498	BdiBd21-3.1G0877100	BdistachyonBd21-3_v1.1	Sobic.001G402600	Sbicolor_v3.1.1	one-to-one
460_454_4794	BdiBd21-3.1G0877200	BdistachyonBd21-3_v1.1	Sobic.002G428200	Sbicolor_v3.1.1	many-to-one
460_454_2598	BdiBd21-3.1G0877600	BdistachyonBd21-3_v1.1	Sobic.001G403100	Sbicolor_v3.1.1	one-to-one
460_454_1522	BdiBd21-3.1G0877700	BdistachyonBd21-3_v1.1	Sobic.001G403200	Sbicolor_v3.1.1	one-to-one
460_454_11337	BdiBd21-3.1G0877800	BdistachyonBd21-3_v1.1	Sobic.003G388150	Sbicolor_v3.1.1	one-to-one
460_454_8157	BdiBd21-3.1G0878100	BdistachyonBd21-3_v1.1	Sobic.001G403400	Sbicolor_v3.1.1	one-to-one
460_454_13206	BdiBd21-3.1G0878200	BdistachyonBd21-3_v1.1	Sobic.001G403500	Sbicolor_v3.1.1	one-to-one
460_454_8732	BdiBd21-3.1G0878400	BdistachyonBd21-3_v1.1	Sobic.001G403700	Sbicolor_v3.1.1	one-to-one
460_454_11873	BdiBd21-3.1G0878500	BdistachyonBd21-3_v1.1	Sobic.001G403800	Sbicolor_v3.1.1	one-to-one
460_454_6170	BdiBd21-3.1G0878700	BdistachyonBd21-3_v1.1	Sobic.001G404000	Sbicolor_v3.1.1	one-to-one
460_454_8524	BdiBd21-3.1G0878800	BdistachyonBd21-3_v1.1	Sobic.001G404100	Sbicolor_v3.1.1	one-to-one
460_454_14161	BdiBd21-3.1G0879000	BdistachyonBd21-3_v1.1	Sobic.001G404200	Sbicolor_v3.1.1	one-to-one
460_454_14533	BdiBd21-3.1G0879300	BdistachyonBd21-3_v1.1	Sobic.001G404500	Sbicolor_v3.1.1	one-to-one
460_454_878	BdiBd21-3.1G0879900	BdistachyonBd21-3_v1.1	Sobic.001G404600	Sbicolor_v3.1.1	one-to-one
460_454_2636	BdiBd21-3.1G0880000	BdistachyonBd21-3_v1.1	Sobic.001G404700	Sbicolor_v3.1.1	one-to-one
460_454_15968	BdiBd21-3.1G0880100	BdistachyonBd21-3_v1.1	Sobic.001G404800	Sbicolor_v3.1.1	one-to-one
460_454_7004	BdiBd21-3.1G0880400	BdistachyonBd21-3_v1.1	Sobic.001G405000	Sbicolor_v3.1.1	one-to-one
